country,latitude,longitude,date,cases,deaths,recovered,active,who_region,mortality_rate,recovery_rate
Spain,40.463667,-3.74922,2020-05-10,224350,26621,136166,61563,Europe,11.865834633385337,60.69355917093827
Sri Lanka,7.873054,80.77179699999998,2020-05-10,863,9,321,533,South-East Asia,1.0428736964078795,37.195828505214365
Sudan,12.8628,30.2176,2020-05-10,1365,70,149,1146,Eastern Mediterranean,5.128205128205128,10.915750915750916
Suriname,3.9193,-56.0278,2020-05-10,10,1,9,0,Americas,10.0,90.0
Sweden,60.128161,18.643501,2020-05-10,26322,3225,0,23097,Europe,12.252108502393435,0.0
Switzerland,46.8182,8.2275,2020-05-10,30305,1833,26600,1872,Europe,6.0485068470549415,87.7742946708464
Taiwan*,23.7,121.0,2020-05-10,440,6,366,68,Western Pacific,1.3636363636363635,83.18181818181817
Tanzania,-6.369028,34.888822,2020-05-10,509,21,183,305,Africa,4.12573673870334,35.952848722986246
Thailand,15.870032,100.992541,2020-05-10,3009,56,2794,159,South-East Asia,1.8610834164174144,92.85476902625457
Togo,8.6195,0.8248,2020-05-10,174,11,89,74,Africa,6.321839080459771,51.14942528735632
Trinidad and Tobago,10.6918,-61.2225,2020-05-10,116,8,107,1,Americas,6.896551724137931,92.24137931034483
Tunisia,33.886917,9.537499,2020-05-10,1032,45,700,287,Eastern Mediterranean,4.3604651162790695,67.82945736434108
Turkey,38.9637,35.2433,2020-05-10,138657,3786,92691,42180,Europe,2.7304788074168633,66.84913130963457
Uganda,1.373333,32.290275,2020-05-10,121,0,55,66,Africa,0.0,45.45454545454545
Ukraine,48.3794,31.1656,2020-05-10,15232,391,3060,11781,Europe,2.5669642857142856,20.089285714285715
United Arab Emirates,23.424076,53.847818,2020-05-10,18198,198,4804,13196,Eastern Mediterranean,1.0880316518298714,26.39850533025607
United Kingdom,32.3078,-64.7505,2020-05-10,118,7,64,47,Europe,5.932203389830509,54.23728813559322
United Kingdom,19.3133,-81.2546,2020-05-10,81,1,41,39,Europe,1.2345679012345678,50.617283950617285
United Kingdom,49.3723,-2.3644,2020-05-10,545,41,447,57,Europe,7.522935779816514,82.01834862385321
United Kingdom,36.1408,-5.3536,2020-05-10,146,0,143,3,Europe,0.0,97.94520547945206
United Kingdom,54.2361,-4.5481,2020-05-10,330,23,271,36,Europe,6.969696969696971,82.12121212121211
United Kingdom,16.742498,-62.187366,2020-05-10,11,1,8,2,Europe,9.090909090909092,72.72727272727273
United Kingdom,55.3781,-3.4360000000000004,2020-05-10,210645,31879,0,178766,Europe,15.133993211327116,0.0
Uruguay,-32.5228,-55.7658,2020-05-10,707,19,517,171,Americas,2.6874115983026874,73.12588401697313
US,40.0,-100.0,2020-05-10,1334084,80855,216169,1037060,Americas,6.060712818683081,16.2035523999988
Uzbekistan,41.377491,64.585262,2020-05-10,2418,10,1881,527,Europe,0.41356492969396197,77.79156327543424
Venezuela,6.4238,-66.5897,2020-05-10,414,10,193,211,Americas,2.4154589371980677,46.61835748792271
Vietnam,14.058324,108.277199,2020-05-10,288,0,241,47,Western Pacific,0.0,83.68055555555556
Zambia,-13.133897,27.849332,2020-05-10,267,7,117,143,Africa,2.6217228464419478,43.82022471910113
Zimbabwe,-19.015438,29.154857,2020-05-10,36,4,9,23,Africa,11.11111111111111,25.0
Dominica,15.415,-61.371,2020-05-10,16,0,15,1,Americas,0.0,93.75
Grenada,12.1165,-61.679,2020-05-10,21,0,13,8,Americas,0.0,61.904761904761905
Mozambique,-18.665695,35.529562,2020-05-10,91,0,0,91,Africa,0.0,0.0
Syria,34.802075,38.99681500000001,2020-05-10,47,3,0,44,Eastern Mediterranean,6.382978723404255,0.0
Timor-Leste,-8.874217,125.727539,2020-05-10,24,0,0,24,South-East Asia,0.0,0.0
Belize,17.1899,-88.4976,2020-05-10,18,2,16,0,Americas,11.11111111111111,88.88888888888889
Laos,19.85627,102.495496,2020-05-10,19,0,13,6,Western Pacific,0.0,68.42105263157895
Libya,26.3351,17.228331,2020-05-10,64,3,24,37,Eastern Mediterranean,4.6875,37.5
West Bank and Gaza,31.9522,35.2332,2020-05-10,375,2,263,110,Eastern Mediterranean,0.5333333333333333,70.13333333333334
Guinea-Bissau,11.8037,-15.1804,2020-05-10,726,3,26,697,Africa,0.4132231404958678,3.581267217630854
Mali,17.570692,-3.996166000000001,2020-05-10,704,38,351,315,Africa,5.3977272727272725,49.85795454545455
Saint Kitts and Nevis,17.357822,-62.782998,2020-05-10,15,0,14,1,Americas,0.0,93.33333333333333
Canada,64.8255,-124.8457,2020-05-10,5,0,0,5,Americas,0.0,0.0
Canada,64.2823,-135.0,2020-05-10,11,0,0,11,Americas,0.0,0.0
Kosovo,42.602636,20.902977,2020-05-10,870,28,653,189,Europe,3.218390804597701,75.05747126436782
Burma,21.9162,95.956,2020-05-10,180,6,72,102,South-East Asia,3.3333333333333335,40.0
United Kingdom,18.2206,-63.0686,2020-05-10,3,0,3,0,Europe,0.0,100.0
United Kingdom,18.4207,-64.64,2020-05-10,7,1,4,2,Europe,14.285714285714285,57.14285714285714
United Kingdom,21.69400000000001,-71.7979,2020-05-10,12,1,8,3,Europe,8.333333333333332,66.66666666666666
Botswana,-22.3285,24.6849,2020-05-10,23,1,12,10,Africa,4.3478260869565215,52.17391304347826
Burundi,-3.3731,29.9189,2020-05-10,15,1,7,7,Africa,6.666666666666667,46.666666666666664
Sierra Leone,8.460555000000001,-11.779889,2020-05-10,307,18,67,222,Africa,5.863192182410423,21.824104234527688
Malawi,-13.2543,34.3015,2020-05-10,56,3,14,39,Africa,5.357142857142857,25.0
United Kingdom,-51.7963,-59.5236,2020-05-10,13,0,13,0,Europe,0.0,100.0
France,46.8852,-56.3159,2020-05-10,1,0,0,1,Europe,0.0,0.0
South Sudan,6.877000000000002,31.307,2020-05-10,120,0,2,118,Africa,0.0,1.6666666666666667
Western Sahara,24.2155,-12.8858,2020-05-10,6,0,5,1,Africa,0.0,83.33333333333334
Sao Tome and Principe,0.1864,6.6131,2020-05-10,208,5,4,199,Africa,2.403846153846154,1.9230769230769231
Yemen,15.552727,48.516388,2020-05-10,51,8,1,42,Eastern Mediterranean,15.686274509803921,1.9607843137254901
Comoros,-11.6455,43.3333,2020-05-10,11,1,0,10,Africa,9.090909090909092,0.0
Tajikistan,38.861,71.2761,2020-05-10,612,20,0,592,Europe,3.2679738562091507,0.0
Afghanistan,33.93911,67.709953,2020-05-11,4687,122,558,4007,Eastern Mediterranean,2.6029443140601667,11.905269895455515
Albania,41.1533,20.1683,2020-05-11,872,31,654,187,Europe,3.555045871559633,75.0
Algeria,28.0339,1.6596,2020-05-11,5891,507,2841,2543,Africa,8.606348667458835,48.22610762179596
Andorra,42.5063,1.5218,2020-05-11,755,48,550,157,Europe,6.357615894039735,72.84768211920529
Angola,-11.2027,17.8739,2020-05-11,45,2,13,30,Africa,4.444444444444445,28.888888888888886
Antigua and Barbuda,17.0608,-61.7964,2020-05-11,25,3,19,3,Americas,12.0,76.0
Argentina,-38.4161,-63.6167,2020-05-11,6278,314,1837,4127,Americas,5.0015928639694165,29.260911118190506
Armenia,40.0691,45.0382,2020-05-11,3392,46,1359,1987,Europe,1.3561320754716981,40.06485849056604
Australia,-35.4735,149.0124,2020-05-11,107,3,104,0,Western Pacific,2.803738317757009,97.19626168224299
Australia,-33.8688,151.2093,2020-05-11,3053,44,2543,466,Western Pacific,1.4412053717654767,83.29511955453653
Australia,-12.4634,130.8456,2020-05-11,29,0,27,2,Western Pacific,0.0,93.10344827586206
Australia,-27.4698,153.0251,2020-05-11,1051,6,1027,18,Western Pacific,0.570884871550904,97.71646051379639
Australia,-34.9285,138.6007,2020-05-11,439,4,434,1,Western Pacific,0.9111617312072893,98.86104783599089
Australia,-42.8821,147.3272,2020-05-11,227,13,182,32,Western Pacific,5.726872246696035,80.1762114537445
Australia,-37.8136,144.9631,2020-05-11,1511,18,1360,133,Western Pacific,1.1912640635340834,90.0066181336863
Australia,-31.9505,115.8605,2020-05-11,553,9,536,8,Western Pacific,1.62748643761302,96.9258589511754
Austria,47.5162,14.5501,2020-05-11,15882,620,14061,1201,Europe,3.903790454602695,88.53418964865885
Azerbaijan,40.1431,47.5769,2020-05-11,2589,32,1680,877,Europe,1.2359984550019312,64.8899188876014
Bahamas,25.025885,-78.035889,2020-05-11,93,11,39,43,Americas,11.827956989247312,41.935483870967744
Bahrain,26.0275,50.55,2020-05-11,5236,8,2152,3076,Eastern Mediterranean,0.15278838808250572,41.10007639419404
Bangladesh,23.685,90.3563,2020-05-11,15691,239,2902,12550,South-East Asia,1.5231661461984578,18.49467847810847
Barbados,13.1939,-59.5432,2020-05-11,84,7,57,20,Americas,8.333333333333332,67.85714285714286
Belarus,53.7098,27.9534,2020-05-11,23906,135,6531,17240,Europe,0.5647117878356898,27.319501380406592
Belgium,50.8333,4.469936,2020-05-11,53449,8707,13697,31045,Europe,16.290295421803965,25.626297966285616
Benin,9.3077,2.3158,2020-05-11,319,2,62,255,Africa,0.6269592476489028,19.435736677115987
Bhutan,27.5142,90.4336,2020-05-11,9,0,5,4,South-East Asia,0.0,55.55555555555556
Bolivia,-16.2902,-63.5887,2020-05-11,2831,122,299,2410,Americas,4.30943129636171,10.561638996820912
Bosnia and Herzegovina,43.9159,17.6791,2020-05-11,2141,113,1114,914,Europe,5.277907519850538,52.03176085941149
Brazil,-14.235,-51.9253,2020-05-11,169594,11653,67384,90557,Americas,6.871115723433611,39.73253770770192
Brunei,4.5353,114.7277,2020-05-11,141,1,134,6,Western Pacific,0.7092198581560284,95.0354609929078
Bulgaria,42.7339,25.4858,2020-05-11,1990,93,461,1436,Europe,4.673366834170854,23.16582914572864
Burkina Faso,12.2383,-1.5616,2020-05-11,760,50,584,126,Africa,6.578947368421052,76.84210526315789
Cabo Verde,16.5388,-23.0418,2020-05-11,260,2,58,200,Africa,0.7692307692307693,22.30769230769231
Cambodia,11.55,104.9167,2020-05-11,122,0,121,1,Western Pacific,0.0,99.18032786885246
Cameroon,3.848,11.5021,2020-05-11,2689,125,1524,1040,Africa,4.648568240981778,56.67534399404983
Canada,53.9333,-116.5765,2020-05-11,6300,117,0,6183,Americas,1.8571428571428572,0.0
Canada,53.7267,-127.6476,2020-05-11,2353,130,0,2223,Americas,5.524861878453039,0.0
Canada,53.7609,-98.8139,2020-05-11,289,7,0,282,Americas,2.422145328719723,0.0
Canada,46.5653,-66.4619,2020-05-11,120,0,0,120,Americas,0.0,0.0
Canada,53.1355,-57.6604,2020-05-11,261,3,0,258,Americas,1.1494252873563218,0.0
Canada,44.682,-63.7443,2020-05-11,1019,48,0,971,Americas,4.710500490677134,0.0
Canada,51.2538,-85.3232,2020-05-11,21817,1788,0,20029,Americas,8.195443919878993,0.0
Canada,46.5107,-63.4168,2020-05-11,27,0,0,27,Americas,0.0,0.0
Canada,52.9399,-73.5491,2020-05-11,38480,3014,0,35466,Americas,7.832640332640333,0.0
Canada,52.9399,-106.4509,2020-05-11,568,7,0,561,Americas,1.232394366197183,0.0
Central African Republic,6.6111,20.9394,2020-05-11,143,0,10,133,Africa,0.0,6.993006993006993
Chad,15.4542,18.7322,2020-05-11,322,31,53,238,Africa,9.627329192546584,16.459627329192546
Chile,-35.6751,-71.543,2020-05-11,35052,323,13605,21124,Americas,0.9214880748602076,38.81376241013352
China,31.8257,117.2264,2020-05-11,991,6,985,0,Western Pacific,0.6054490413723511,99.39455095862765
China,40.1824,116.4142,2020-05-11,593,9,571,13,Western Pacific,1.5177065767284992,96.29005059021922
China,30.0572,107.874,2020-05-11,579,6,573,0,Western Pacific,1.0362694300518136,98.96373056994818
China,26.0789,117.9874,2020-05-11,356,1,354,1,Western Pacific,0.2808988764044944,99.43820224719101
China,35.7518,104.2861,2020-05-11,139,2,137,0,Western Pacific,1.4388489208633095,98.56115107913669
China,23.3417,113.4244,2020-05-11,1589,8,1578,3,Western Pacific,0.5034612964128383,99.30774071743235
China,23.8298,108.7881,2020-05-11,254,2,252,0,Western Pacific,0.7874015748031495,99.21259842519686
China,26.8154,106.8748,2020-05-11,147,2,145,0,Western Pacific,1.3605442176870748,98.63945578231292
China,19.1959,109.7453,2020-05-11,168,6,162,0,Western Pacific,3.571428571428571,96.42857142857143
China,39.549,116.1306,2020-05-11,328,6,0,322,Western Pacific,1.8292682926829267,0.0
China,47.862,127.7615,2020-05-11,945,13,924,8,Western Pacific,1.3756613756613756,97.77777777777777
China,37.8957,114.9042,2020-05-11,1276,22,0,1254,Western Pacific,1.7241379310344827,0.0
China,22.3,114.2,2020-05-11,1047,4,985,58,Western Pacific,0.38204393505253104,94.07831900668577
China,30.9756,112.2707,2020-05-11,68134,4512,63616,6,Western Pacific,6.622244400739719,93.36894942319547
China,27.6104,111.7088,2020-05-11,1019,4,1015,0,Western Pacific,0.39254170755642787,99.60745829244357
China,44.0935,113.9448,2020-05-11,209,1,188,20,Western Pacific,0.4784688995215311,89.95215311004785
China,32.9711,119.455,2020-05-11,653,0,653,0,Western Pacific,0.0,100.0
China,27.614,115.7221,2020-05-11,937,1,936,0,Western Pacific,0.10672358591248667,99.89327641408752
China,43.6661,126.1923,2020-05-11,127,1,105,21,Western Pacific,0.7874015748031495,82.67716535433071
China,41.2956,122.6085,2020-05-11,147,2,144,1,Western Pacific,1.3605442176870748,97.95918367346938
China,22.1667,113.55,2020-05-11,45,0,42,3,Western Pacific,0.0,93.33333333333333
China,37.2692,106.1655,2020-05-11,75,0,75,0,Western Pacific,0.0,100.0
China,35.7452,95.9956,2020-05-11,18,0,18,0,Western Pacific,0.0,100.0
China,35.1917,108.8701,2020-05-11,308,3,296,9,Western Pacific,0.974025974025974,96.1038961038961
China,36.3427,118.1498,2020-05-11,788,7,777,4,Western Pacific,0.8883248730964468,98.60406091370558
China,31.202,121.4491,2020-05-11,659,7,627,25,Western Pacific,1.062215477996965,95.14415781487102
China,37.5777,112.2922,2020-05-11,198,0,197,1,Western Pacific,0.0,99.4949494949495
China,30.6171,102.7103,2020-05-11,561,3,558,0,Western Pacific,0.53475935828877,99.46524064171123
China,39.3054,117.323,2020-05-11,191,3,186,2,Western Pacific,1.5706806282722512,97.38219895287958
China,31.6927,88.0924,2020-05-11,1,0,1,0,Western Pacific,0.0,100.0
China,41.1129,85.2401,2020-05-11,76,3,73,0,Western Pacific,3.9473684210526314,96.05263157894737
China,24.974,101.487,2020-05-11,185,2,183,0,Western Pacific,1.0810810810810811,98.91891891891892
China,29.1832,120.0934,2020-05-11,1268,1,1267,0,Western Pacific,0.07886435331230283,99.9211356466877
Colombia,4.5709,-74.2973,2020-05-11,11613,479,2825,8309,Americas,4.124687849823474,24.3261861706708
Congo (Brazzaville),-0.228,15.8277,2020-05-11,333,11,53,269,Africa,3.303303303303303,15.915915915915916
Congo (Kinshasa),-4.0383,21.7587,2020-05-11,1024,41,141,842,Africa,4.00390625,13.76953125
Costa Rica,9.7489,-83.7534,2020-05-11,801,7,517,277,Americas,0.8739076154806492,64.54431960049938
Cote d'Ivoire,7.54,-5.5471,2020-05-11,1730,21,818,891,Africa,1.2138728323699421,47.28323699421965
Croatia,45.1,15.2,2020-05-11,2196,91,1784,321,Europe,4.143897996357013,81.23861566484517
Cuba,21.521757,-77.78116700000002,2020-05-11,1783,77,1229,477,Americas,4.318564217610768,68.92877173303421
Cyprus,35.1264,33.4299,2020-05-11,901,16,401,484,Europe,1.7758046614872365,44.50610432852386
Czechia,49.8175,15.473,2020-05-11,8176,282,4711,3183,Europe,3.4491193737769077,57.619863013698634
Denmark,61.8926,-6.9118,2020-05-11,187,0,187,0,Europe,0.0,100.0
Greenland,71.7069,-42.6043,2020-05-11,11,0,11,0,Europe,0.0,100.0
Denmark,56.2639,9.5018,2020-05-11,10513,533,8328,1652,Europe,5.069913440502235,79.21620850375726
Djibouti,11.8251,42.5903,2020-05-11,1227,3,872,352,Eastern Mediterranean,0.24449877750611246,71.0676446617767
Dominican Republic,18.7357,-70.1627,2020-05-11,10634,393,2870,7371,Americas,3.6956930599962385,26.98890351702088
Ecuador,-1.8312,-78.1834,2020-05-11,29509,2145,3433,23931,Americas,7.268968789182962,11.633738859331052
Egypt,26.820553000000004,30.802498,2020-05-11,9746,533,2172,7041,Eastern Mediterranean,5.4689103221834605,22.286066078391134
El Salvador,13.7942,-88.8965,2020-05-11,958,18,325,615,Americas,1.8789144050104383,33.92484342379959
Equatorial Guinea,1.6508,10.2679,2020-05-11,439,4,13,422,Africa,0.9111617312072893,2.9612756264236904
Eritrea,15.1794,39.7823,2020-05-11,39,0,38,1,Africa,0.0,97.43589743589743
Estonia,58.5953,25.0136,2020-05-11,1741,61,751,929,Europe,3.50373348650201,43.13612866168868
Eswatini,-26.5225,31.4659,2020-05-11,175,2,28,145,Africa,1.1428571428571428,16.0
Ethiopia,9.145,40.4897,2020-05-11,250,5,105,140,Africa,2.0,42.0
Fiji,-17.7134,178.065,2020-05-11,18,0,14,4,Western Pacific,0.0,77.77777777777779
Finland,61.92411,25.748151,2020-05-11,5984,271,4000,1713,Europe,4.528743315508022,66.84491978609626
France,3.9339,-53.1258,2020-05-11,144,1,122,21,Europe,0.6944444444444444,84.72222222222221
France,-17.6797,149.4068,2020-05-11,60,0,56,4,Europe,0.0,93.33333333333333
France,16.265,-61.551,2020-05-11,154,13,104,37,Europe,8.441558441558442,67.53246753246754
France,-12.8275,45.166244,2020-05-11,1023,11,492,520,Europe,1.0752688172043012,48.09384164222874
France,-20.904305,165.618042,2020-05-11,18,0,18,0,Europe,0.0,100.0
France,-21.1151,55.5364,2020-05-11,436,0,354,82,Europe,0.0,81.19266055045871
France,17.9,-62.8333,2020-05-11,6,0,6,0,Europe,0.0,100.0
France,18.0708,-63.0501,2020-05-11,39,3,30,6,Europe,7.6923076923076925,76.92307692307693
France,14.6415,-61.0242,2020-05-11,187,14,83,90,Europe,7.4866310160427805,44.38502673796791
France,46.2276,2.2137,2020-05-11,175479,26604,55569,93306,Europe,15.160788470415262,31.66703708136016
Gabon,-0.8037,11.6094,2020-05-11,802,9,127,666,Africa,1.1221945137157108,15.835411471321695
Gambia,13.4432,-15.3101,2020-05-11,22,1,10,11,Africa,4.545454545454546,45.45454545454545
Georgia,42.3154,43.3569,2020-05-11,638,11,317,310,Europe,1.7241379310344827,49.686520376175544
Germany,51.165691,10.451526,2020-05-11,172576,7661,145617,19298,Europe,4.439203597255702,84.37847672909326
Ghana,7.9465,-1.0232,2020-05-11,4700,22,494,4184,Africa,0.46808510638297873,10.51063829787234
Greece,39.0742,21.8243,2020-05-11,2726,151,1374,1201,Europe,5.5392516507703595,50.4035216434336
Guatemala,15.7835,-90.2308,2020-05-11,1114,26,111,977,Americas,2.333931777378815,9.964093357271095
Guinea,9.9456,-9.6966,2020-05-11,2146,11,714,1421,Africa,0.5125815470643057,33.271202236719475
Guyana,4.860416000000002,-58.93018000000001,2020-05-11,109,10,36,63,Americas,9.174311926605505,33.02752293577982
Haiti,18.9712,-72.2852,2020-05-11,209,16,17,176,Americas,7.655502392344498,8.133971291866029
Holy See,41.9029,12.4534,2020-05-11,12,0,2,10,Europe,0.0,16.666666666666664
Honduras,15.2,-86.2419,2020-05-11,2100,116,206,1778,Americas,5.523809523809524,9.80952380952381
Hungary,47.1625,19.5033,2020-05-11,3284,421,958,1905,Europe,12.81973203410475,29.17174177831912
Iceland,64.9631,-19.0208,2020-05-11,1801,10,1773,18,Europe,0.5552470849528041,98.44530816213215
India,20.593684,78.96288,2020-05-11,70768,2294,22549,45925,South-East Asia,3.2415781144019897,31.863271535157132
Indonesia,-0.7893,113.9213,2020-05-11,14265,991,2881,10393,South-East Asia,6.947073256221521,20.196284612688398
Iran,32.427908,53.68804599999999,2020-05-11,109286,6685,87422,15179,Eastern Mediterranean,6.116977471954322,79.99377779404499
Iraq,33.223191,43.679291,2020-05-11,2818,110,1790,918,Eastern Mediterranean,3.9034776437189493,63.52022711142654
Ireland,53.1424,-7.6921,2020-05-11,23135,1467,17110,4558,Europe,6.341041711692242,73.95720769397018
Israel,31.046051,34.851612,2020-05-11,16506,258,11843,4405,Europe,1.5630679752817158,71.74966678783473
Italy,41.87194,12.56738,2020-05-11,219814,30739,106587,82488,Europe,13.984095644499439,48.48963214353954
Jamaica,18.1096,-77.2975,2020-05-11,505,9,90,406,Americas,1.782178217821782,17.82178217821782
Japan,36.204824,138.252924,2020-05-11,15861,685,8293,6883,Western Pacific,4.318769308366433,52.285480108442094
Jordan,31.24,36.51,2020-05-11,562,9,390,163,Eastern Mediterranean,1.601423487544484,69.3950177935943
Kazakhstan,48.0196,66.9237,2020-05-11,5207,32,2074,3101,Europe,0.6145573266756289,39.830996735164206
Kenya,-0.0236,37.9062,2020-05-11,700,33,251,416,Africa,4.714285714285714,35.85714285714286
South Korea,35.90775700000001,127.766922,2020-05-11,10936,258,9670,1008,Western Pacific,2.3591806876371617,88.4235552304316
Kuwait,29.31166,47.481766,2020-05-11,9286,65,2907,6314,Eastern Mediterranean,0.6999784622011631,31.305190609519705
Kyrgyzstan,41.20438,74.766098,2020-05-11,1016,12,688,316,Europe,1.1811023622047243,67.71653543307087
Latvia,56.8796,24.6032,2020-05-11,946,18,464,464,Europe,1.9027484143763214,49.04862579281184
Lebanon,33.8547,35.8623,2020-05-11,859,26,234,599,Eastern Mediterranean,3.026775320139697,27.24097788125728
Liberia,6.4280550000000005,-9.429499,2020-05-11,211,20,85,106,Africa,9.47867298578199,40.28436018957346
Liechtenstein,47.14,9.55,2020-05-11,82,1,81,0,Europe,1.2195121951219512,98.78048780487805
